Name;Expansion;Types;Cost;Text;Actions / Villagers;Cards;Buys;Coins / Coffers;Trash / Return;Exile;Junk;Gain;Victory Points;ImagePath;IsLandscape;IsOtherThing;IsInSupply;ParentPile;IsExtendedLandscape;IsPartOfSplitPile;IsRealSupplyCard;village_quality;draw_quality;thinning_quality;gain_quality;attack_quality;altvp_quality;interactivity_quality;village_types;draw_types;thinning_types;gain_types;attack_types;altvp_types;CardAmount;WikiLink;Extra Components;has_extra_components
Rats;Dark Ages;['Action'];$4;+1 Card +1 Action Gain a Rats. Trash a card from your hand other than a Rats (or reveal a hand of all Rats).When you trash this, +1 Card.;+1;+1 *1;;;1;;;1;;Dark Ages/Rats.jpg;False;False;True;;False;False;True;0;0;1;0;0;0;0;[];[];['Any'];[];[];[];20;https://wiki.dominionstrategy.com/index.php/Rats;['Trash mat'];True
Scavenger;Dark Ages;['Action'];$4;+$2 You may put your deck into your discard pile. Look through your discard pile and put one card from it onto your deck.;;;;+$2;;;;;;Dark Ages/Scavenger.jpg;False;False;True;;False;False;True;0;0;0;0;0;0;0;[];[];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Scavenger;[];False
Wandering Minstrel;Dark Ages;['Action'];$4;+1 Card +2 Actions Reveal the top 3 cards of your deck. Put the Action cards back in any order and discard the rest.;+2;+1;;;;;;;;Dark Ages/Wandering_Minstrel.jpg;False;False;True;;False;False;True;2;0;0;0;0;0;0;['Handsize-neutral'];[];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Wandering_Minstrel;[];False
Band of Misfits;Dark Ages;['Action', 'Command'];$5;Play a non-Command Action card from the Supply that costs less than this, leaving it there.;(P1);;;;;;;;;Dark Ages/Band_of_Misfits.jpg;False;False;True;;False;False;True;0;0;0;0;0;0;1;[];[];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Band_of_Misfits;[];False
Bandit Camp;Dark Ages;['Action'];$5;+1 Card +2 Actions Gain a Spoils.;+2;+1;;;;;;1;;Dark Ages/Bandit_Camp.jpg;False;False;True;;False;False;True;2;0;0;1;0;0;0;['Handsize-neutral*'];[];[];['Specific'];[];[];10;https://wiki.dominionstrategy.com/index.php/Bandit_Camp;['Spoils'];True
Catacombs;Dark Ages;['Action'];$5;"Look at the top 3 cards of your deck. Choose one: Put them into your hand; or discard them and +3 Cards.When you trash this, gain a cheaper card.";;+3;;;;;;*1;;Dark Ages/Catacombs.jpg;False;False;True;;False;False;True;0;2;0;1;0;0;0;[];['Smithy'];[];['Workshop*'];[];[];10;https://wiki.dominionstrategy.com/index.php/Catacombs;[];False
Count;Dark Ages;['Action'];$5;"Choose one: Discard 2 cards; or put a card from your hand onto your deck; or gain a Copper. Choose one: +$3; or trash your hand; or gain a Duchy.";;-1?, -2?;;+$3?;X?;;Self?;1?, 1?;(3 ?);Dark Ages/Count.jpg;False;False;True;;False;False;True;0;0;1;1;0;0;0;[];[];['Any'];['Specific'];[];[];10;https://wiki.dominionstrategy.com/index.php/Count;['Trash mat'];True
Counterfeit;Dark Ages;['Treasure'];$5;$1 +1 Buy You may play a non-Duration Treasure from your hand twice. Trash it.;;;+1;+$1, P2?;!1;;;;;Dark Ages/Counterfeit.jpg;False;False;True;;False;False;True;0;0;2;2;0;0;0;[];[];['Treasure'];['Buys'];[];[];10;https://wiki.dominionstrategy.com/index.php/Counterfeit;['Trash mat'];True
Cultist;Dark Ages;['Action', 'Attack', 'Looter'];$5;+2 Cards Each other player gains a Ruins. You may play a Cultist from your hand.When you trash this, +3 Cards.;P1?;+2 *+3;;;;;1;;;Dark Ages/Cultist.jpg;False;False;True;;False;False;True;0;2;0;0;3;0;2;[];['Moat', 'Lab*'];[];[];['Junking'];[];10;https://wiki.dominionstrategy.com/index.php/Cultist;['Ruins'];True
Graverobber;Dark Ages;['Action'];$5;"Choose one: Gain a card from the trash costing from $3 to $6, onto your deck; or trash an Action card from your hand and gain a card costing up to $3 more than it.";;;;;1?;;;1?;;Dark Ages/Graverobber.jpg;False;False;True;;False;False;True;0;0;1;1;0;0;1;[];[];['Action', 'Remodel'];['Remodel*', 'Workshop*'];[];[];10;https://wiki.dominionstrategy.com/index.php/Graverobber;['Trash mat'];True
Junk Dealer;Dark Ages;['Action'];$5;+1 Card +1 Action +$1 Trash a card from your hand.;+1;+1;;+$1;1;;;;;Dark Ages/Junk_Dealer.jpg;False;False;True;;False;False;True;0;0;2;0;0;0;0;[];[];['Any'];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Junk_Dealer;['Trash mat'];True
Mystic;Dark Ages;['Action'];$5;+1 Action +$2 Name a card, then reveal the top card of your deck. If you named it, put it into your hand.;+1;!+1;;+$2;;;;;;Dark Ages/Mystic.jpg;False;False;True;;False;False;True;0;0;0;0;0;0;0;[];[];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Mystic;[];False
Pillage;Dark Ages;['Action', 'Attack'];$5;Trash this. If you did, gain 2 Spoils, and each other player with 5 or more cards in hand reveals their hand and discards a card that you choose.;;;;;Self;;;2;;Dark Ages/Pillage.jpg;False;False;True;;False;False;True;0;0;0;1;2;0;3;[];[];[];['Specific'];['Handsize'];[];10;https://wiki.dominionstrategy.com/index.php/Pillage;['Spoils', 'Trash mat'];True
Rebuild;Dark Ages;['Action'];$5;+1 Action  Name a card. Reveal cards from your deck until you reveal a Victory card you did not name. Discard the rest, trash the Victory card, and gain a Victory card costing up to $3 more than it.;+1;;;;1;;;1;;Dark Ages/Rebuild.jpg;False;False;True;;False;False;True;0;0;1;1;0;0;1;[];[];['Victory', 'Remodel*'];['Remodel*'];[];[];10;https://wiki.dominionstrategy.com/index.php/Rebuild;['Trash mat'];True
Rogue;Dark Ages;['Action', 'Attack'];$5;+$2 If there are any cards in the trash costing from $3 to $6, gain one of them. Otherwise, each other player reveals the top 2 cards of their deck, trashes one of them costing from $3 to $6, and discards the rest.;;;;+$2;;;;!1;;Dark Ages/Rogue.jpg;False;False;True;;False;False;True;0;0;0;1;1;1;2;[];[];[];['Specific*'];['Trashing', 'Deck order'];['Trashing'];10;https://wiki.dominionstrategy.com/index.php/Rogue;[];False
Altar;Dark Ages;['Action'];$6;Trash a card from your hand. Gain a card costing up to $5.;;;;;1;;;1;;Dark Ages/Altar.jpg;False;False;True;;False;False;True;0;0;2;2;0;0;0;[];[];['Any', 'Remodel'];['Remodel'];[];[];10;https://wiki.dominionstrategy.com/index.php/Altar;['Trash mat'];True
Hunting Grounds;Dark Ages;['Action'];$6;+4 CardsWhen you trash this, gain a Duchy or 3 Estates.;;+4;;;;;;*1 or 3;*(3 );Dark Ages/Hunting_Grounds.jpg;False;False;True;;False;False;True;0;3;0;1;0;0;0;[];['Smithy'];[];['Specific*'];[];[];10;https://wiki.dominionstrategy.com/index.php/Hunting_Grounds;[];False
Abandoned Mine;Dark Ages;['Action', 'Ruins'];$0;+$1;;;;+$1;;;;;;Dark Ages/Abandoned_Mine.jpg;False;False;False;;False;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Abandoned_Mine;[];False
Ruined Library;Dark Ages;['Action', 'Ruins'];$0;+1 Card;;+1;;;;;;;;Dark Ages/Ruined_Library.jpg;False;False;False;;False;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Ruined_Library;[];False
Ruined Market;Dark Ages;['Action', 'Ruins'];$0;+1 Buy;;;+1;;;;;;;Dark Ages/Ruined_Market.jpg;False;False;False;;False;False;False;0;0;0;1;0;0;0;[];[];[];['Buys'];[];[];10;https://wiki.dominionstrategy.com/index.php/Ruined_Market;[];False
Ruined Village;Dark Ages;['Action', 'Ruins'];$0;+1 Action;+1;;;;;;;;;Dark Ages/Ruined_Village.jpg;False;False;False;;False;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Ruined_Village;[];False
Survivors;Dark Ages;['Action', 'Ruins'];$0;Look at the top 2 cards of your deck. Discard them or put them back in any order.;;;;;;;;;;Dark Ages/Survivors.jpg;False;False;False;;False;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Survivors;[];False
Dame Anna;Dark Ages;['Action', 'Attack', 'Knight'];$5;You may trash up to 2 cards from your hand. Each other player reveals the top 2 cards of their deck, trashes one of them costing from $3 to $6, and discards the rest. If a Knight is trashed by this, trash this.;;;;;0-2?, !Self;;;;;Dark Ages/Dame_Anna.jpg;False;False;False;Knights;False;True;True;0;0;2;0;2;1;2;[];[];['Any'];[];['Trashing', 'Deck order'];['Trashing'];1;https://wiki.dominionstrategy.com/index.php/Dame_Anna;['Trash mat'];True
Dame Josephine;Dark Ages;['Action', 'Attack', 'Victory', 'Knight'];$5;Each other player reveals the top 2 cards of their deck, trashes one of them costing from $3 to $6, and discards the rest. If a Knight is trashed by this, trash this.2;;;;;!Self;;;;2;Dark Ages/Dame_Josephine.jpg;False;False;False;Knights;False;True;True;0;0;0;0;2;2;2;[];[];[];[];['Trashing', 'Deck order'];['Trashing', 'Plain'];1;https://wiki.dominionstrategy.com/index.php/Dame_Josephine;[];False
Dame Molly;Dark Ages;['Action', 'Attack', 'Knight'];$5;+2 Actions Each other player discards the top 2 cards of their deck, trashes one of them costing from $3 to $6, and discards the rest. If a Knight is trashed by this, trash this.;+2;;;;!Self;;;;;Dark Ages/Dame_Molly.jpg;False;False;False;Knights;False;True;True;2;0;0;0;2;1;2;['Handsize-decreasing'];[];[];[];['Trashing', 'Deck order'];['Trashing'];1;https://wiki.dominionstrategy.com/index.php/Dame_Molly;[];False
Dame Natalie;Dark Ages;['Action', 'Attack', 'Knight'];$5;You may gain a card costing up to $3. Each other player reveals the top 2 cards of their deck, trashes one of them costing from $3 to $6, and discards the rest. If a Knight is trashed by this, trash this.;;;;;!Self;;;1?;;Dark Ages/Dame_Natalie.jpg;False;False;False;Knights;False;True;True;0;0;0;1;2;1;2;[];[];[];['Workshop*'];['Trashing', 'Deck order'];['Trashing'];1;https://wiki.dominionstrategy.com/index.php/Dame_Natalie;[];False
Dame Sylvia;Dark Ages;['Action', 'Attack', 'Knight'];$5;+$2 Each other player reveals the top 2 cards of their deck, trashes one of them costing from $3 to $6, and discards the rest. If a Knight is trashed by this, trash this.;;;;+$2;!Self;;;;;Dark Ages/Dame_Sylvia.jpg;False;False;False;Knights;False;True;True;0;0;0;0;2;1;2;[];[];[];[];['Trashing', 'Deck order'];['Trashing'];1;https://wiki.dominionstrategy.com/index.php/Dame_Sylvia;[];False
Sir Bailey;Dark Ages;['Action', 'Attack', 'Knight'];$5;+1 Card +1 Action Each other player reveals the top 2 cards of their deck, trashes one of them costing from $3 to $6, and discards the rest. If a Knight is trashed by this, trash this.;+1;+1;;;!Self;;;;;Dark Ages/Sir_Bailey.jpg;False;False;False;Knights;False;True;True;0;0;0;0;2;1;2;[];[];[];[];['Trashing', 'Deck order'];['Trashing'];1;https://wiki.dominionstrategy.com/index.php/Sir_Bailey;[];False
Sir Destry;Dark Ages;['Action', 'Attack', 'Knight'];$5;+2 Cards Each other player reveals the top 2 cards of their deck, trashes one of them costing from $3 to $6, and discards the rest. If a Knight is trashed by this, trash this.;;+2;;;!Self;;;;;Dark Ages/Sir_Destry.jpg;False;False;False;Knights;False;True;True;0;1;0;0;2;1;2;[];['Moat'];[];[];['Trashing', 'Deck order'];['Trashing'];1;https://wiki.dominionstrategy.com/index.php/Sir_Destry;[];False
Sir Martin;Dark Ages;['Action', 'Attack', 'Knight'];$4;+2 Buys Each other player reveals the top 2 cards of their deck, trashes one of them costing from $3 to $6, and discards the rest. If a Knight is trashed by this, trash this.;;;+2;;!Self;;;;;Dark Ages/Sir_Martin.jpg;False;False;False;Knights;False;True;True;0;0;0;2;2;1;2;[];[];[];['Buys'];['Trashing', 'Deck order'];['Trashing'];1;https://wiki.dominionstrategy.com/index.php/Sir_Martin;[];False
Sir Michael;Dark Ages;['Action', 'Attack', 'Knight'];$5;Each other player discards down to 3 cards in hand. Each other player reveals the top 2 cards of their deck, trashes one of them costing from $3 to $6, and discards the rest. If a Knight is trashed by this, trash this.;;;;;!Self;;;;;Dark Ages/Sir_Michael.jpg;False;False;False;Knights;False;True;True;0;0;0;0;3;1;2;[];[];[];[];['Handsize', 'Trashing', 'Deck order'];['Trashing'];1;https://wiki.dominionstrategy.com/index.php/Sir_Michael;[];False
Sir Vander;Dark Ages;['Action', 'Attack', 'Knight'];$5;Each other player reveals the top 2 cards of their deck, trashes one of them costing from $3 to $6, and discards the rest. If a Knight is trashed by this, trash this.When you trash this, gain a Gold.;;;;;!Self;;;*1;;Dark Ages/Sir_Vander.jpg;False;False;False;Knights;False;True;True;0;0;0;1;2;1;2;[];[];[];['Specific'];['Trashing', 'Deck order'];['Trashing'];1;https://wiki.dominionstrategy.com/index.php/Sir_Vander;[];False
Madman;Dark Ages;['Action'];$0*;+2 Actions Return this to the Madman pile. If you do, +1 Card per card in your hand. (This is not in the Supply.);+2;+X;;;Self;;;;;Dark Ages/Madman.jpg;False;False;False;;False;False;False;2;3;0;0;0;0;0;['Handsize-neutral'];['Special'];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Madman;[];False
Mercenary;Dark Ages;['Action', 'Attack'];$0*;You may trash 2 cards from your hand. If you did, +2 Cards, +$2, and each other player discards down to 3 cards in hand. (This is not in the Supply.);;!+2;;!+$2;2?;;;;;Dark Ages/Mercenary.jpg;False;False;False;;False;False;False;0;0;3;0;2;0;2;[];[];['Any'];[];['Handsize'];[];10;https://wiki.dominionstrategy.com/index.php/Mercenary;['Trash mat'];True
Spoils;Dark Ages;['Treasure'];$0*;$3 When you play this, return it to the Spoils pile. (This is not in the Supply.);;;;+$3;Self;;;;;Dark Ages/Spoils.jpg;False;False;False;;False;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Spoils;[];False
Hovel;Dark Ages;['Reaction', 'Shelter'];$1;When you gain a Victory card, you may trash this from your hand.;;;;;*Self;;;;;Dark Ages/Hovel.jpg;False;False;False;;False;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];2*;https://wiki.dominionstrategy.com/index.php/Hovel;[];False
Necropolis;Dark Ages;['Action', 'Shelter'];$1;+2 Actions;+2;;;;;;;;;Dark Ages/Necropolis.jpg;False;False;False;;False;False;False;1;0;0;0;0;0;0;['Handsize-decreasing', 'Single'];[];[];[];[];[];2*;https://wiki.dominionstrategy.com/index.php/Necropolis;[];False
Overgrown Estate;Dark Ages;['Victory', 'Shelter'];$1;0 When you trash this, +1 Card.;;*+1;;;;;;;;Dark Ages/Overgrown_Estate.jpg;False;False;False;;False;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];2*;https://wiki.dominionstrategy.com/index.php/Overgrown_Estate;[];False
Candlestick Maker;Guilds;['Action'];$2;+1 Action +1 Buy +1 Coffers;+1;;+1;+$1;;;;;;Guilds/Candlestick_Maker.jpg;False;False;True;;False;False;True;0;0;0;2;0;0;0;[];[];[];['Buys'];[];[];10;https://wiki.dominionstrategy.com/index.php/Candlestick_Maker;['Coffer mats', 'Coffer tokens'];True
Stonemason;Guilds;['Action'];$2+;Trash a card from your hand. Gain 2 cards each costing less than it.Overpay: Gain 2 Action cards each costing the amount overpaid.;;;;;1;;;2 *2?;;Guilds/Stonemason.jpg;False;False;True;;False;False;True;0;0;1;3;0;0;0;[];[];['Any', 'Remodel'];['Specific', 'Workshop+*'];[];[];10;https://wiki.dominionstrategy.com/index.php/Stonemason;['Trash mat'];True
Doctor;Guilds, 1E;['Action'];$3+;"Name a card. Reveal the top 3 cards of your deck. Trash the matches. Put the rest back in any order.Overpay: Per $1 overpaid, look at the top card of your deck; trash it, discard it, or put it back.";;;;;!0-3 *X;;;;;Guilds_1E/Doctor.jpg;False;False;True;;False;False;True;0;0;2;0;0;0;0;[];[];['Any'];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Doctor;['Trash mat'];True
Masterpiece;Guilds, 1E;['Treasure'];$3+;$1Overpay: Gain a Silver per $1 overpaid.;;;;+$1;;;;*X;;Guilds_1E/Masterpiece.jpg;False;False;True;;False;False;True;0;0;0;1;0;0;0;[];[];[];['Specific'];[];[];10;https://wiki.dominionstrategy.com/index.php/Masterpiece;[];False
Advisor;Guilds;['Action'];$4;+1 Action Reveal the top 3 cards of your deck. The player to your left chooses one of them. Discard that card and put the rest into your hand.;+1;+3, !-1;;;;;;;;Guilds/Advisor.jpg;False;False;True;;False;False;True;0;2;0;0;0;0;2;[];['Lab'];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Advisor;[];False
Herald;Guilds;['Action'];$4+;+1 Card +1 Action Reveal the top card of your deck. If it's an Action, play it.Overpay: Per $1 overpaid, put any card from your discard pile onto your deck.;+1, !P1;+1;;;;;;;;Guilds/Herald.jpg;False;False;True;;False;False;True;2;1;0;0;0;0;0;['Handsize-neutral'];['Lab*'];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Herald;[];False
Plaza;Guilds;['Action'];$4;+1 Card +2 Actions You may discard a Treasure for +1 Coffers.;+2;+1, -1?;;!+$1;;;;;;Guilds/Plaza.jpg;False;False;True;;False;False;True;2;0;0;0;0;0;0;['Handsize-neutral'];[];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Plaza;['Coffer mats', 'Coffer tokens'];True
Taxman;Guilds, 1E;['Action', 'Attack'];$4;You may trash a Treasure from your hand. Each other player with 5 or more cards in hand discards a copy of it (or reveals they can't). Gain a Treasure onto your deck costing up to $3 more than it.;;;;;1?;;;!1;;Guilds_1E/Taxman.jpg;False;False;True;;False;False;True;0;0;1;1;1;0;2;[];[];['Treasure', 'Remodel*'];['Remodel*', 'Specific'];['Handsize'];[];10;https://wiki.dominionstrategy.com/index.php/Taxman;['Trash mat'];True
Baker;Guilds;['Action'];$5;+1 Card +1 Action +1 CoffersSetup: Each player gets +1 Coffers.;+1;+1;;+$1;;;;;;Guilds/Baker.jpg;False;False;True;;False;False;True;0;0;0;0;0;0;0;[];[];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Baker;['Coffer mats', 'Coffer tokens'];True
Butcher;Guilds;['Action'];$5;+2 Coffers You may trash a card from your hand, to gain a card, costing up to $1 more than it per Coffers you spend.;;;;+$2, -$X;1?;;;!1;;Guilds/Butcher.jpg;False;False;True;;False;False;True;0;0;1;2;0;0;0;[];[];['Any'];['Remodel'];[];[];10;https://wiki.dominionstrategy.com/index.php/Butcher;['Coffer mats', 'Coffer tokens', 'Trash mat'];True
Journeyman;Guilds;['Action'];$5;Name a card. Reveal cards from your deck until you reveal 3 cards without that name. Put those cards into your hand and discard the rest.;;+3;;;;;;;;Guilds/Journeyman.jpg;False;False;True;;False;False;True;0;2;0;0;0;0;0;[];['Smithy'];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Journeyman;[];False
Merchant Guild;Guilds;['Action'];$5;+1 Buy +$1 At the end of your Buy phase this turn, +1 Coffers per card you gained in it.;;;+1;+$1 *+$X;;;;;;Guilds/Merchant_Guild.jpg;False;False;True;;False;False;True;0;0;0;2;0;0;0;[];[];[];['Buys'];[];[];10;https://wiki.dominionstrategy.com/index.php/Merchant_Guild;['Coffer mats', 'Coffer tokens'];True
Soothsayer;Guilds;['Action', 'Attack'];$5;Gain a Gold. Each other player gains a Curse, and if they did, draws a card.;;;;;;;1;1;;Guilds/Soothsayer.jpg;False;False;True;;False;False;True;0;0;0;1;2;1;2;[];[];[];['Specific'];['Junking', 'Scoring'];['Cursing'];10;https://wiki.dominionstrategy.com/index.php/Soothsayer;[];False
Farrier;Cornucopia & Guilds, 2E;['Action'];$2+;+1 Card +1 Action +1 BuyOverpay: +1 Card at the end of this turn per $1 overpaid.;+1;+1, *+X;+1;;;;;;;Cornucopia & Guilds_2E/Farrier.jpg;False;False;True;;False;False;True;0;2;0;2;0;0;0;[];['Special'];[];['Buys'];[];[];10;https://wiki.dominionstrategy.com/index.php/Farrier;[];False
Shop;Cornucopia & Guilds, 2E;['Action'];$3;+1 Card +$1 You may play an Action card from your hand that you don't have a copy of in play.;P1?;+1;;+$1;;;;;;Cornucopia & Guilds_2E/Shop.jpg;False;False;True;;False;False;True;0;0;0;0;0;0;0;[];[];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Shop;[];False
Infirmary;Cornucopia & Guilds, 2E;['Action'];$3+;+1 Card You may trash a card from your hand.Overpay: Play this once per $1 overpaid.;*PselfX;+1;;;1?;;;;;Cornucopia & Guilds_2E/Infirmary.jpg;False;False;True;;False;False;True;0;0;2;0;0;0;0;[];[];['Any'];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Infirmary;['Trash mat'];True
